5    	53   	9  	96 	0
11   	3    	5  	96 	0
16   	3    	9  	96 	0
72   	29   	21 	96 	0
21   	29   	72 	96 	0
3    	14   	38 	96 	0
45   	17   	38 	96 	0
38   	17   	45 	96 	0
10   	29   	57 	96 	0
57   	29   	10 	96 	0
73   	0    	74 	96 	0
74   	0    	73 	96 	0
16   	0    	75 	96 	0
75   	0    	16 	96 	0
16   	14   	5  	96 	0
5    	14   	16 	96 	0
8    	9    	17 	96 	0
25   	3    	0  	96 	0
10   	14   	57 	96 	0
57   	14   	10 	96 	0
70   	14   	71 	96 	0
70   	14   	5  	96 	0
56   	12   	9  	96 	0
19   	6    	13 	96 	0
13   	6    	19 	96 	0
8    	24   	5  	96 	0
11   	16   	12 	96 	0
8    	1    	5  	96 	0
45   	54   	28 	96 	0
8    	21   	5  	96 	0
76   	0    	2  	96 	0
35   	17   	77 	96 	0
77   	14   	54 	96 	0
77   	17   	35 	96 	0
35   	1    	27 	96 	0
78   	23   	0  	96 	0
0    	0    	78 	96 	0
78   	0    	0  	96 	0
2    	2    	17 	96 	0
17   	2    	2  	96 	0
5    	36   	79 	96 	0
22   	2    	28 	96 	0
28   	2    	22 	96 	0
11   	1    	5  	96 	0
28   	12   	45 	96 	0
28   	51   	17 	96 	0
80   	6    	81 	96 	0
81   	6    	80 	96 	0
57   	42   	10 	96 	0
48   	23   	57 	96 	0
5    	24   	11 	96 	0
5    	46   	11 	96 	0
28   	40   	5  	96 	0
5    	40   	28 	96 	0
5    	30   	79 	96 	0
22   	29   	0  	96 	0
22   	29   	8  	96 	0
22   	24   	5  	96 	0
0    	29   	22 	96 	0
0    	29   	8  	96 	0
0    	24   	5  	96 	0
8    	29   	22 	96 	0
8    	29   	0  	96 	0
16   	29   	5  	96 	0
5    	29   	16 	96 	0
16   	17   	5  	96 	0
5    	17   	16 	96 	0
8    	23   	2  	96 	0
11   	4    	5  	96 	0
82   	23   	3  	96 	0
32   	19   	83 	96 	0
83   	20   	32 	96 	0
63   	19   	83 	96 	0
83   	20   	63 	96 	0
2    	51   	41 	96 	0
2    	53   	29 	96 	0
9    	8    	16 	120	0
16   	6    	5  	120	0
5    	6    	16 	120	0
16   	29   	5  	120	0
5    	29   	16 	120	0
22   	19   	28 	120	0
28   	20   	22 	120	0
5    	1    	11 	120	0
5    	4    	11 	120	0
18   	0    	7  	120	0
7    	0    	18 	120	0
5    	46   	11 	120	0
16   	24   	5  	120	0
5    	24   	16 	120	0
84   	29   	0  	120	0
0    	29   	84 	120	0
5    	39   	8  	120	0
30   	3    	9  	120	0
5    	30   	8  	120	0
5    	24   	11 	120	0
5    	55   	12 	120	0
10   	1    	11 	120	0
0    	4    	25 	120	0
12   	21   	11 	120	0
28   	24   	5  	120	0
8    	24   	5  	120	0
85   	29   	51 	120	0
51   	29   	85 	120	0
42   	40   	86 	120	0
8    	1    	5  	120	0
5    	1    	8  	120	0
30   	0    	0  	120	0
0    	0    	30 	120	0
5    	11   	11 	120	0
8    	8    	5  	120	0
5    	8    	8  	120	0
79   	40   	87 	120	0
28   	1    	45 	120	0
85   	3    	4  	120	0
45   	14   	28 	120	0
28   	14   	45 	120	0
41   	29   	51 	120	0
41   	29   	21 	120	0
51   	29   	41 	120	0
51   	29   	21 	120	0
21   	29   	41 	120	0
21   	29   	51 	120	0
2    	24   	5  	120	0
45   	29   	28 	120	0
28   	29   	45 	120	0
80   	6    	81 	120	0
81   	6    	80 	120	0
26   	0    	74 	120	0
10   	3    	53 	120	0
5    	56   	11 	120	0
10   	29   	48 	120	0
10   	29   	46 	120	0
48   	29   	10 	120	0
48   	29   	46 	120	0
46   	29   	10 	120	0
46   	29   	48 	120	0
22   	12   	0  	120	0
40   	0    	6  	120	0
6    	0    	40 	120	0
0    	0    	5  	120	0
5    	0    	0  	120	0
2    	17   	11 	120	0
11   	17   	2  	120	0
2    	0    	11 	120	0
11   	0    	2  	120	0
9    	6    	16 	120	0
16   	6    	9  	120	0
16   	3    	9  	120	0
5    	46   	11 	144	0
15   	8    	16 	144	0
9    	8    	16 	144	0
16   	8    	9  	144	0
16   	6    	5  	144	0
5    	6    	16 	144	0
16   	24   	5  	144	0
5    	24   	16 	144	0
8    	3    	5  	144	0
9    	6    	16 	144	0
16   	6    	9  	144	0
47   	14   	0  	144	0
31   	41   	2  	144	0
5    	51   	11 	144	0
88   	3    	5  	144	0
51   	52   	29 	144	0
0    	57   	11 	144	0
16   	29   	5  	144	0
5    	29   	16 	144	0
9    	5    	16 	144	0
5    	49   	84 	144	0
31   	19   	2  	144	0
2    	20   	31 	144	0
2    	51   	68 	144	0
31   	10   	2  	144	0
61   	3    	62 	144	0
5    	15   	4  	144	0
89   	29   	66 	144	0
66   	29   	89 	144	0
41   	42   	15 	144	0
90   	24   	0  	144	0
45   	29   	28 	144	0
28   	29   	45 	144	0
28   	1    	45 	144	0
30   	29   	16 	144	0
16   	29   	30 	144	0
0    	0    	52 	144	0
52   	0    	0  	144	0
30   	6    	0  	144	0
0    	6    	30 	144	0
16   	19   	15 	168	0
15   	20   	16 	168	0
11   	34   	5  	168	0
30   	14   	16 	168	0
16   	14   	30 	168	0
5    	3    	84 	168	0
5    	27   	12 	168	0
16   	17   	30 	168	0
30   	17   	16 	168	0
30   	21   	16 	168	0
25   	21   	0  	168	0
0    	3    	11 	168	0
0    	34   	5  	168	0
0    	21   	11 	168	0
91   	2    	92 	168	0
92   	2    	91 	168	0
16   	8    	5  	168	0
9    	8    	16 	168	0
16   	8    	9  	168	0
51   	52   	29 	168	0
8    	9    	17 	168	0
8    	24   	5  	168	0
2    	41   	22 	168	0
2    	41   	73 	168	0
2    	41   	45 	168	0
2    	41   	0  	168	0
2    	41   	93 	168	0
5    	18   	2  	168	0
31   	23   	2  	168	0
2    	58   	31 	168	0
61   	34   	28 	168	0
8    	8    	4  	168	0
0    	12   	30 	168	0
12   	22   	11 	168	0
21   	0    	55 	168	0
55   	0    	21 	168	0
25   	59   	56 	168	0
53   	2    	94 	168	0
94   	2    	53 	168	0
23   	24   	39 	168	0
5    	22   	16 	168	0
2    	19   	29 	168	0
29   	20   	2  	168	0
29   	29   	2  	168	0
2    	29   	29 	168	0
95   	23   	21 	168	0
42   	32   	41 	168	0
22   	14   	0  	168	0
0    	14   	22 	168	0
21   	14   	95 	168	0
95   	14   	21 	168	0
5    	18   	84 	168	0
96   	2    	48 	168	0
48   	2    	96 	168	0
5    	1    	8  	168	0
8    	21   	5  	168	0
13   	14   	0  	168	0
36   	23   	31 	168	0
5    	3    	55 	168	0
15   	29   	16 	168	0
16   	29   	15 	168	0
5    	60   	30 	168	0
0    	23   	9  	168	0
30   	21   	5  	168	0
10   	29   	0  	168	0
0    	29   	10 	168	0
10   	1    	11 	168	0
10   	23   	96 	168	0
10   	29   	11 	168	0
11   	29   	10 	168	0
9    	29   	16 	192	0
16   	29   	9  	192	0
9    	0    	16 	192	0
16   	0    	9  	192	0
11   	61   	10 	192	0
16   	21   	9  	192	0
30   	21   	5  	192	0
5    	46   	11 	192	0
4    	62   	17 	192	0
5    	24   	0  	192	0
15   	29   	16 	192	0
16   	29   	15 	192	0
15   	20   	16 	192	0
16   	19   	15 	192	0
9    	4    	30 	192	0
15   	6    	16 	192	0
16   	6    	15 	192	0
2    	0    	51 	192	0
51   	0    	2  	192	0
16   	8    	5  	192	0
4    	10   	17 	192	0
30   	13   	16 	192	0
22   	0    	0  	192	0
0    	0    	22 	192	0
4    	9    	17 	192	0
36   	14   	31 	192	0
2    	3    	5  	192	0
9    	17   	16 	192	0
16   	17   	9  	192	0
8    	23   	16 	192	0
41   	29   	97 	192	0
97   	29   	41 	192	0
3    	29   	22 	192	0
3    	29   	2  	192	0
3    	29   	45 	192	0
22   	29   	3  	192	0
22   	29   	2  	192	0
22   	29   	45 	192	0
2    	29   	3  	192	0
2    	29   	22 	192	0
2    	29   	45 	192	0
45   	29   	3  	192	0
45   	29   	22 	192	0
45   	29   	2  	192	0
0    	23   	16 	192	0
0    	12   	16 	192	0
98   	0    	13 	192	0
13   	0    	98 	192	0
16   	21   	30 	192	0
5    	18   	0  	192	0
25   	18   	0  	192	0
0    	17   	25 	192	0
25   	17   	0  	192	0
16   	0    	30 	192	0
16   	8    	30 	192	0
15   	14   	16 	192	0
16   	14   	15 	192	0
40   	63   	99 	192	0
99   	63   	40 	192	0
28   	0    	2  	192	0
28   	0    	8  	192	0
9    	8    	16 	192	0
55   	0    	21 	192	0
21   	0    	55 	192	0
22   	6    	0  	192	0
0    	6    	22 	192	0
5    	40   	4  	192	0
9    	6    	16 	192	0
16   	6    	9  	192	0
11   	1    	10 	192	0
41   	53   	86 	192	0
42   	3    	28 	192	0
51   	52   	29 	192	0
30   	55   	9  	192	0
16   	22   	30 	192	0
0    	14   	90 	192	0
0    	14   	100	192	0
30   	0    	5  	192	0
5    	0    	30 	192	0
0    	12   	9  	192	0
41   	6    	8  	192	0
8    	6    	41 	192	0
71   	64   	101	192	0
101  	19   	71 	192	0
30   	23   	16 	192	0
0    	57   	14 	192	0
102  	6    	51 	192	0
51   	6    	102	192	0
42   	40   	86 	192	0
41   	19   	97 	192	0
97   	20   	41 	192	0
97   	8    	41 	192	0
18   	65   	12 	192	0
12   	66   	18 	192	0
64   	1    	86 	192	0
10   	0    	57 	192	0
57   	0    	10 	192	0
14   	21   	5  	192	0
2    	24   	3  	192	0
2    	24   	5  	192	0
9    	0    	8  	192	0
8    	0    	9  	192	0
10   	18   	0  	192	0
5    	1    	0  	192	0
22   	29   	61 	192	0
22   	29   	73 	192	0
22   	29   	82 	192	0
22   	29   	103	192	0
61   	29   	22 	192	0
61   	29   	73 	192	0
61   	29   	82 	192	0
61   	29   	103	192	0
73   	29   	22 	192	0
73   	29   	61 	192	0
73   	29   	82 	192	0
73   	29   	103	192	0
82   	29   	22 	192	0
82   	29   	61 	192	0
82   	29   	73 	192	0
82   	29   	103	192	0
103  	29   	22 	192	0
103  	29   	61 	192	0
103  	29   	73 	192	0
103  	29   	82 	192	0
21   	3    	1  	192	0
23   	40   	35 	192	0
35   	40   	23 	192	0
0    	23   	11 	192	0
5    	27   	12 	192	0
28   	23   	29 	192	0
5    	22   	88 	192	0
5    	14   	70 	192	0
5    	23   	16 	192	0
8    	13   	17 	192	0
10   	24   	0  	192	0
0    	24   	10 	192	0
5    	3    	11 	192	0
15   	0    	16 	192	0
16   	0    	15 	192	0
51   	2    	81 	192	0
81   	2    	51 	192	0
65   	66   	8  	192	0
8    	65   	65 	192	0
88   	0    	5  	192	0
5    	0    	88 	192	0
88   	3    	5  	192	0
43   	18   	0  	192	0
43   	1    	0  	192	0
16   	3    	9  	192	0
16   	20   	5  	192	0
5    	19   	16 	192	0
3    	19   	10 	192	0
10   	20   	3  	192	0
0    	57   	11 	192	0
4    	4    	42 	192	0
2    	20   	1  	216	0
1    	19   	2  	216	0
22   	8    	61 	216	0
22   	8    	73 	216	0
22   	8    	82 	216	0
22   	8    	103	216	0
61   	8    	22 	216	0
61   	8    	73 	216	0
61   	8    	82 	216	0
61   	8    	103	216	0
73   	8    	22 	216	0
73   	8    	61 	216	0
73   	8    	82 	216	0
73   	8    	103	216	0
82   	8    	22 	216	0
82   	8    	61 	216	0
82   	8    	73 	216	0
82   	8    	103	216	0
103  	8    	22 	216	0
103  	8    	61 	216	0
103  	8    	73 	216	0
103  	8    	82 	216	0
9    	17   	16 	216	0
16   	17   	9  	216	0
8    	0    	5  	216	0
5    	0    	8  	216	0
16   	34   	46 	216	0
22   	20   	0  	216	0
0    	19   	22 	216	0
8    	13   	17 	216	0
9    	6    	16 	216	0
16   	6    	9  	216	0
5    	28   	30 	216	0
52   	19   	48 	216	0
48   	20   	52 	216	0
88   	3    	5  	216	0
45   	3    	14 	216	0
14   	67   	45 	216	0
5    	22   	88 	216	0
0    	8    	52 	216	0
0    	8    	47 	216	0
0    	8    	48 	216	0
0    	8    	46 	216	0
52   	8    	0  	216	0
52   	8    	47 	216	0
52   	8    	48 	216	0
52   	8    	46 	216	0
47   	8    	0  	216	0
47   	8    	52 	216	0
47   	8    	48 	216	0
47   	8    	46 	216	0
48   	8    	0  	216	0
48   	8    	52 	216	0
48   	8    	47 	216	0
48   	8    	46 	216	0
46   	8    	0  	216	0
46   	8    	52 	216	0
46   	8    	47 	216	0
46   	8    	48 	216	0
5    	11   	11 	216	0
23   	40   	35 	216	0
35   	40   	23 	216	0
9    	10   	5  	216	0
9    	4    	30 	216	0
3    	29   	22 	216	0
3    	29   	45 	216	0
22   	29   	3  	216	0
22   	29   	45 	216	0
45   	29   	3  	216	0
45   	29   	22 	216	0
9    	8    	16 	216	0
8    	56   	17 	216	0
2    	1    	5  	216	0
11   	1    	5  	216	0
41   	8    	86 	216	0
39   	0    	28 	216	0
28   	21   	2  	216	0
28   	21   	8  	216	0
28   	0    	2  	216	0
28   	22   	2  	216	0
28   	0    	8  	216	0
28   	22   	8  	216	0
5    	15   	4  	216	0
104  	0    	8  	216	0
9    	29   	16 	216	0
16   	29   	9  	216	0
9    	24   	16 	216	0
5    	23   	51 	216	0
27   	0    	0  	216	0
51   	52   	29 	216	0
28   	10   	17 	216	0
28   	2    	42 	216	0
42   	2    	28 	216	0
105  	68   	106	216	0
105  	68   	74 	216	0
106  	68   	105	216	0
106  	68   	74 	216	0
74   	68   	105	216	0
74   	68   	106	216	0
32   	23   	83 	216	0
57   	6    	56 	216	0
56   	6    	57 	216	0
2    	62   	4  	216	0
8    	23   	17 	216	0
28   	69   	2  	216	0
28   	69   	8  	216	0
95   	2    	80 	216	0
80   	2    	95 	216	0
22   	18   	17 	216	0
15   	32   	29 	216	0
24   	32   	29 	216	0
41   	32   	29 	216	0
18   	8    	2  	216	0
2    	8    	18 	216	0
28   	4    	2  	216	0
28   	4    	8  	216	0
5    	19   	16 	216	0
16   	20   	5  	216	0
0    	6    	52 	216	0
0    	6    	47 	216	0
0    	6    	48 	216	0
0    	6    	46 	216	0
52   	6    	0  	216	0
52   	6    	47 	216	0
52   	6    	48 	216	0
52   	6    	46 	216	0
47   	6    	0  	216	0
47   	6    	52 	216	0
47   	6    	48 	216	0
47   	6    	46 	216	0
48   	6    	0  	216	0
48   	6    	52 	216	0
48   	6    	47 	216	0
48   	6    	46 	216	0
46   	6    	0  	216	0
46   	6    	52 	216	0
46   	6    	47 	216	0
46   	6    	48 	216	0
2    	0    	8  	216	0
8    	0    	2  	216	0
107  	3    	2  	216	0
3    	33   	45 	216	0
46   	2    	0  	216	0
46   	2    	52 	216	0
46   	2    	47 	216	0
46   	2    	48 	216	0
0    	2    	52 	216	0
0    	2    	47 	216	0
0    	2    	48 	216	0
0    	2    	46 	216	0
52   	2    	0  	216	0
52   	2    	47 	216	0
52   	2    	48 	216	0
52   	2    	46 	216	0
47   	2    	0  	216	0
47   	2    	52 	216	0
47   	2    	48 	216	0
47   	2    	46 	216	0
48   	2    	0  	216	0
48   	2    	52 	216	0
48   	2    	47 	216	0
48   	2    	46 	216	0
16   	3    	5  	216	0
5    	10   	9  	216	0
108  	14   	0  	216	0
0    	14   	108	216	0
0    	8    	12 	216	0
11   	8    	12 	216	0
0    	33   	12 	216	0
0    	33   	11 	216	0
16   	8    	9  	216	0
42   	1    	41 	216	0
2    	14   	8  	216	0
2    	14   	28 	216	0
22   	0    	0  	216	0
0    	0    	22 	216	0
0    	6    	8  	216	0
8    	6    	0  	216	0
2    	6    	8  	216	0
8    	6    	2  	216	0
9    	0    	16 	216	0
16   	0    	9  	216	0
5    	8    	9  	216	0
55   	24   	5  	216	0
55   	3    	5  	216	0
3    	2    	22 	216	0
3    	2    	0  	216	0
22   	2    	3  	216	0
22   	2    	0  	216	0
0    	2    	3  	216	0
0    	2    	22 	216	0
109  	41   	1  	216	0
55   	49   	5  	216	0
28   	24   	5  	216	0
73   	0    	110	216	0
110  	0    	73 	216	0
86   	1    	64 	216	0
55   	1    	5  	216	0
55   	8    	5  	216	0
17   	24   	5  	216	0
88   	0    	93 	216	0
93   	0    	88 	216	0
73   	15   	60 	216	0
9    	2    	16 	216	0
16   	2    	9  	216	0
0    	0    	38 	216	0
38   	0    	0  	216	0
0    	14   	14 	216	0
5    	9    	68 	216	0
5    	51   	111	216	0
4    	23   	8  	216	0
25   	0    	5  	216	0
5    	0    	25 	216	0
25   	20   	5  	216	0
5    	19   	25 	216	0
39   	14   	35 	216	0
5    	39   	38 	216	0
5    	28   	38 	216	0
46   	29   	0  	216	0
46   	29   	52 	216	0
46   	29   	47 	216	0
46   	29   	48 	216	0
0    	29   	52 	216	0
0    	29   	47 	216	0
0    	29   	48 	216	0
0    	29   	46 	216	0
52   	29   	0  	216	0
52   	29   	47 	216	0
52   	29   	48 	216	0
52   	29   	46 	216	0
47   	29   	0  	216	0
47   	29   	52 	216	0
47   	29   	48 	216	0
47   	29   	46 	216	0
48   	29   	0  	216	0
48   	29   	52 	216	0
48   	29   	47 	216	0
48   	29   	46 	216	0
5    	1    	11 	216	0
0    	14   	47 	216	0
8    	29   	5  	216	0
5    	29   	8  	216	0
16   	14   	5  	216	0
103  	68   	22 	216	0
103  	68   	61 	216	0
103  	29   	73 	216	0
103  	68   	82 	216	0
22   	68   	61 	216	0
22   	29   	73 	216	0
22   	68   	82 	216	0
22   	68   	103	216	0
61   	68   	22 	216	0
61   	29   	73 	216	0
61   	68   	82 	216	0
61   	68   	103	216	0
73   	29   	22 	216	0
73   	29   	61 	216	0
73   	29   	82 	216	0
73   	29   	103	216	0
82   	68   	22 	216	0
82   	68   	61 	216	0
82   	29   	73 	216	0
82   	68   	103	216	0
45   	3    	5  	216	0
5    	24   	48 	216	0
57   	29   	85 	216	0
85   	29   	57 	216	0
30   	24   	16 	216	0
103  	29   	22 	216	0
103  	29   	61 	216	0
103  	29   	112	216	0
103  	29   	113	216	0
22   	29   	61 	216	0
22   	29   	112	216	0
22   	29   	113	216	0
22   	29   	103	216	0
61   	29   	22 	216	0
61   	29   	112	216	0
61   	29   	113	216	0
61   	29   	103	216	0
112  	29   	22 	216	0
112  	29   	61 	216	0
112  	29   	113	216	0
112  	29   	103	216	0
113  	29   	22 	216	0
113  	29   	61 	216	0
113  	29   	112	216	0
113  	29   	103	216	0
30   	8    	16 	216	0
16   	8    	30 	216	0
